Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbu_f,FC_cwbu_gf,qc_FC_cwbu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,FC_cwbEXPu_f,FC_cwbEXPu_gf,qc_FC_cwbEXPu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,AGC,CO2,ALBEDO_f,WS_1,WD,cs616_1,cs616_2,ch4_flux_raw,qc_ch4_flux,ch4_flux_f,ch4_flux_gf_MDS,ch4_flux_gf_fqc,RSSI_mean,ch4_mole_fraction,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,unitless,umol mol-1,fraction,m sec-1,degrees,usec,usec,umolm-2s-1,#,umolm-2s-1,umolm-2s-1,-,%,umol/mol,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2013,270,0,-9999,-9999,-9999,2.1147,1,-9999,-9999,-9999,-9999,2.1147,1,-9999,2.1147,1,-9999,-9999,2.3609,1,-9999,-9999,-8.8864,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1.73,1.73,0,80.854,80.854,0,5.4948,5.4948,0,4.7012,4.7012,0,97.661,1.2614,296.38,325.51,-32.648,-9999,0,0,0.064,-0.036371,1.5025,-7.393,-1.8205,-1.3396,-7.3337,0.11698,0.057805,4.7053,0.97671,737.57,-9999,1.4976,34.786,21.295,18.555,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.4948,62.73,1.7238,1.426,2.1147,2.1147,-0.68876,0,0,1,0.045684,0.045684,0,0.045684,0
2013,270,0.5,-9999,-9999,-9999,2.1147,1,-9999,-9999,-9999,-9999,2.1147,1,-9999,2.1147,1,-9999,-9999,2.3609,1,-9999,-9999,-8.8864,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1.6139,1.6139,0,82.039,82.039,0,5.4153,5.4153,0,4.5981,4.5981,0,97.636,1.104,286.76,323.6,-40.973,-9999,0,0,0.065,-0.090796,1.5328,-8.0412,-2.1437,-0.93553,-7.6249,0.11699,0.05779,4.5444,0.97667,737.81,-9999,1.3486,36.271,21.296,18.554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.4153,62.73,1.7238,1.4233,2.1147,2.1147,-0.69144,0,0,1,0.045684,0.045684,0,0.045684,0
2013,270,1,-9999,-9999,-9999,1.9867,1,-9999,-9999,-9999,-9999,1.9867,1,-9999,1.9867,1,-9999,-9999,1.8877,1,-9999,-9999,-9.2596,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1.6115,1.6115,0,81.485,81.485,0,4.959,4.959,0,4.5145,4.5145,0,97.591,1.0721,288.74,318.83,-33.184,-9999,0,0,0.04,-0.37036,0.97996,-9.215,-2.9694,-1.6792,-8.8589,0.117,0.057779,4.4127,0.97662,739.58,-9999,0.91067,30.023,21.296,18.554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,4.959,62.73,1.7238,1.4078,1.9867,1.9867,-0.5789,0,0,1,0.042919,0.042919,0,0.042919,0
2013,270,1.5,-9999,-9999,-9999,1.3959,1,-9999,-9999,-9999,-9999,1.3959,1,-9999,1.3959,1,-9999,-9999,1.6183,1,-9999,-9999,-8.5748,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1.6588,1.6588,0,80.697,80.697,0,4.7765,4.7765,0,4.4955,4.4955,0,97.533,0.96754,303.03,319.35,-17.971,-9999,0,0,0.052,-0.56547,0.65317,-10.259,-3.4888,-2.1642,-9.6838,0.11701,0.05776,4.3334,0.97671,742.33,-9999,0.70431,47.608,21.297,18.553,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,4.7765,62.73,1.7238,1.4016,1.3959,1.3959,0.0057336,0,0,1,0.030156,0.030156,0,0.030156,0
2013,270,2,-9999,-9999,-9999,2.2389,1,-9999,-9999,-9999,-9999,2.2389,1,-9999,2.2389,1,-9999,-9999,2.2339,1,-9999,-9999,-8.9613,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.2047,2.2047,0,75.832,75.832,0,5.6322,5.6322,0,4.4957,4.4957,0,97.49,1.4771,301.79,324.7,-25.079,-9999,0.0017343,0,-0.313,-0.75389,0.4065,-10.474,-3.893,-2.7995,-10.303,0.11702,0.057752,4.2736,0.9766,736.23,-9999,1.4081,36.913,21.297,18.552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.6322,62.73,1.7238,1.4306,2.2389,2.2389,-0.80828,0,0,1,0.048367,0.048367,0,0.048367,0
2013,270,2.5,-9999,-9999,-9999,2.2389,1,-9999,-9999,-9999,-9999,2.2389,1,-9999,2.2389,1,-9999,-9999,2.1906,1,-9999,-9999,-8.7257,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.126,2.126,0,76.607,76.607,0,5.5783,5.5783,0,4.4059,4.4059,0,97.447,0.8371,298.14,324.24,-28.92,-9999,0,0,0.059,-0.93649,0.20221,-10.269,-4.1619,-2.798,-9.958,0.11704,0.057741,4.1392,0.97653,736.7,-9999,1.2358,50.167,21.298,18.552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.5783,62.73,1.7238,1.4288,2.2389,2.2389,-0.81009,0,0,1,0.048367,0.048367,0,0.048367,0
2013,270,3,-9999,-9999,-9999,2.2389,1,-9999,-9999,-9999,-9999,2.2389,1,-9999,2.2389,1,-9999,-9999,2.2339,1,-9999,-9999,-8.9613,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.3117,2.3117,0,74.792,74.792,0,5.7077,5.7077,0,4.3179,4.3179,0,97.4,1.0641,302.68,326.21,-25.988,-9999,0,0,0.078,-1.1219,0.0013706,-10.098,-4.3406,-2.7238,-9.6178,0.11705,0.057731,4.0346,0.97646,734.77,-9999,1.636,42.973,21.299,18.551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.7077,62.73,1.7238,1.4331,2.2389,2.2389,-0.80574,0,0,1,0.048367,0.048367,0,0.048367,0
2013,270,3.5,-9999,-9999,-9999,2.2389,1,-9999,-9999,-9999,-9999,2.2389,1,-9999,2.2389,1,-9999,-9999,2.1906,1,-9999,-9999,-8.7257,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.2397,2.2397,0,75.363,75.363,0,5.5824,5.5824,0,4.2454,4.2454,0,97.398,0.77028,295.17,322.89,-30.561,-9999,0,0,0.084,-1.2808,-0.17682,-9.8958,-4.4707,-2.9821,-9.3952,0.11707,0.057726,3.9606,0.97666,734.88,-9999,0.97434,40.52,21.299,18.551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.5824,62.73,1.7238,1.4289,2.2389,2.2389,-0.80996,0,0,1,0.048367,0.048367,0,0.048367,0
2013,270,4,-9999,-9999,-9999,1.9867,1,-9999,-9999,-9999,-9999,1.9867,1,-9999,1.9867,1,-9999,-9999,2.5352,1,-9999,-9999,-8.5625,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.2121,2.2121,0,75.245,75.245,0,5.336,5.336,0,4.1762,4.1762,0,97.374,1.0448,293.1,322.71,-32.496,-9999,0,0,0.033,-1.4311,-0.34671,-9.7973,-4.5603,-3.5373,-9.4302,0.11709,0.057723,3.8897,0.97643,735.35,-9999,1.2241,49.693,21.3,18.551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.336,62.73,1.7238,1.4206,1.9867,1.9867,-0.56612,0,0,1,0.042919,0.042919,0,0.042919,0
2013,270,4.5,-9999,-9999,-9999,2.1147,1,-9999,-9999,-9999,-9999,2.1147,1,-9999,2.1147,1,-9999,-9999,2.4465,1,-9999,-9999,-8.5059,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.3362,2.3362,0,73.913,73.913,0,5.3671,5.3671,0,4.139,4.139,0,97.351,0.89508,302.96,324.44,-23.519,-9999,0,0,-0.305,-1.5535,-0.49337,-9.8599,-4.6336,-3.2965,-9.0762,0.11711,0.057713,3.84,0.97636,735.44,-9999,1.4908,41.463,21.301,18.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.3671,62.73,1.7238,1.4217,2.1147,2.1147,-0.69307,0,0,1,0.045684,0.045684,0,0.045684,0
2013,270,5,-9999,-9999,-9999,1.9867,1,-9999,-9999,-9999,-9999,1.9867,1,-9999,1.9867,1,-9999,-9999,2.2989,1,-9999,-9999,-8.893,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.3225,2.3225,0,73.88,73.88,0,5.2643,5.2643,0,4.1045,4.1045,0,97.324,0.75474,294.47,324.21,-32.426,-9999,0,0,0.072,-1.6782,-0.64042,-9.7407,-4.7018,-3.1948,-8.8045,0.11711,0.05771,3.8053,0.97628,736.7,-9999,1.4237,44.285,21.301,18.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.2643,62.73,1.7238,1.4182,1.9867,1.9867,-0.56855,0,0,1,0.042919,0.042919,0,0.042919,0
2013,270,5.5,-9999,-9999,-9999,2.1147,1,-9999,-9999,-9999,-9999,2.1147,1,-9999,2.1147,1,-9999,-9999,2.3609,1,-9999,-9999,-8.8864,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.4643,2.4643,0,72.579,72.579,0,5.4171,5.4171,0,4.0362,4.0362,0,97.304,0.90981,295.18,324.91,-32.304,-9999,0,0,0.079,-1.7874,-0.76855,-9.6193,-4.7448,-2.9281,-8.5061,0.11713,0.057703,3.736,0.9762,734.53,-9999,1.5254,35.907,21.302,18.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.4171,62.73,1.7238,1.4233,2.1147,2.1147,-0.69138,0,0,1,0.045684,0.045684,0,0.045684,0
2013,270,6,-9999,-9999,-9999,2.1147,1,-9999,-9999,-9999,-9999,2.1147,1,-9999,2.1147,1,-9999,-9999,2.4465,1,-9999,-9999,-8.5059,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.4018,2.4018,0,73.181,73.181,0,5.3673,5.3673,0,4.0115,4.0115,0,97.281,0.718,292.07,324.54,-35.085,-9999,0,0,-0.349,-1.8967,-0.89306,-9.5638,-4.7842,-2.5745,-8.1734,0.11712,0.057698,3.7024,0.97621,734.84,-9999,1.3894,33.277,21.302,18.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.3673,62.73,1.7238,1.4217,2.1147,2.1147,-0.69306,0,0,1,0.045684,0.045684,0,0.045684,0
2013,270,6.5,-9999,-9999,-9999,1.6809,1,-9999,-9999,-9999,-9999,1.6809,1,-9999,1.6809,1,-9999,-9999,2.3391,1,-9999,-9999,-8.6358,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.1735,2.1735,0,2.4056,2.4056,0,72.717,72.717,0,5.1442,5.1442,0,3.9647,3.9647,0,97.27,1.2192,292.13,321.98,-28.903,-9999,0.3321,0,0.066,-1.9952,-1.0102,-9.5515,-4.814,-2.5708,-7.8836,0.11713,0.057695,3.6565,0.97625,735.37,-9999,1.0448,28.82,21.302,18.549,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.1442,62.73,1.7238,1.4141,1.6809,1.6809,-0.26678,0,0,1,0.036312,0.036312,0,0.036312,0
2013,270,7,-9999,-9999,-9999,1.91,1,-9999,-9999,-9999,-9999,1.91,1,-9999,1.91,1,-9999,-9999,3.0139,1,-9999,-9999,-7.5526,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.322,13.322,0,2.8598,2.8598,0,68.932,68.932,0,5.7616,5.7616,0,3.9591,3.9591,0,97.261,2.6159,307.5,326.47,-8.2576,-9999,1.386,0,0.06,-2.0689,-1.1135,-9.6085,-4.8297,-2.5175,-7.4365,0.11716,0.05769,3.6444,0.97626,732.76,0.20576,1.4625,41.036,21.303,18.549,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,5.7616,62.73,1.7238,1.4349,1.91,1.91,-0.47508,0,0,1,0.041262,0.041262,0,0.041262,0
2013,270,7.5,-9999,-9999,-9999,1.4695,1,-9999,-9999,-9999,-9999,1.4695,1,-9999,1.4695,1,-9999,-9999,5.5017,1,-9999,-9999,-6.2277,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.299,26.299,0,3.2199,3.2199,0,66.399,66.399,0,6.3423,6.3423,0,3.9715,3.9715,0,97.258,3.4946,309.3,331.34,0.75943,-9999,2.9526,0,-0.318,-2.1153,-1.2008,-9.2049,-4.8495,-2.0584,-6.3061,0.11717,0.057692,3.651,0.97625,729.86,0.13421,1.712,42.001,21.304,18.549,-9999,-9999,-9999,-9999,-9999,-9999,-9999,55.087,-9999,6.3423,62.73,1.7238,1.4543,1.4695,1.4695,-0.015135,0,0,1,0.031746,0.031746,0,0.031746,0
2013,270,8,-9999,-9999,-9999,0.25802,1,-9999,-9999,-9999,-9999,0.25802,1,-9999,0.25802,1,-9999,-9999,10.333,1,-9999,-9999,0.63039,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.31,42.31,0,3.508,3.508,0,64.519,64.519,0,6.7949,6.7949,0,3.9537,3.9537,0,97.259,4.9856,309.67,335.62,11.375,-9999,4.9882,0,0.076,-2.1683,-1.2924,-8.1405,-4.8093,-1.9887,-5.6131,0.11718,0.057699,3.6727,0.97628,728.38,0.11791,2.0731,46.783,21.304,18.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,128.69,-9999,6.7949,62.73,1.7238,1.4694,0.25802,0.25802,1.2113,0,0,1,0.005574,0.005574,0,0.005574,0
2013,270,8.5,-9999,-9999,-9999,-0.47302,1,-9999,-9999,-9999,-9999,-0.47302,1,-9999,-0.47302,1,-9999,-9999,13.958,1,-9999,-9999,5.6856,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.091,69.091,0,3.9346,3.9346,0,61.643,61.643,0,7.3308,7.3308,0,3.9438,3.9438,0,97.258,7.9284,313.5,340.87,33.791,-9999,8.4424,0,0.08,-2.2069,-1.3663,-6.3128,-4.6253,-1.7748,-4.4149,0.11718,0.057703,3.7534,0.97633,726.82,0.11509,2.2554,49.897,21.304,18.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,199.67,-9999,7.3308,62.73,1.7238,1.487,0,0,1.96,0,0,1,-0.010219,0,0,0,0
2013,270,9,-9999,-9999,-9999,-0.93614,1,-9999,-9999,-9999,-9999,-0.93614,1,-9999,-0.93614,1,-9999,-9999,25.872,1,-9999,-9999,30.666,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,141.9,141.9,0,4.6118,4.6118,0,57.453,57.453,0,8.1374,8.1374,0,3.9667,3.9667,0,97.268,16.654,302.97,348.04,80.18,-9999,18.255,0,0.077,-2.2237,-1.4199,-3.4172,-4.1248,-1.7778,-2.666,0.11719,0.057719,3.9082,0.97653,724.85,0.11693,2.1453,61.539,21.304,18.551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,266.84,-9999,8.1374,62.73,1.7238,1.5133,0,0,2.4494,0,0,1,-0.020223,0,0,0,0
2013,270,9.5,-9999,-9999,-9999,1.6563,3,-9999,-9999,-9999,-9999,1.6563,3,-9999,1.6563,3,-9999,-9999,2.1078,2,-9999,-9999,3.0107,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,105.5,1,-9999,4.2732,1,-9999,59.548,1,-9999,7.7341,1,-9999,3.9552,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,329.03,-9999,-9999,62.73,1.7238,1.5002,1.6563,1.6563,-0.15614,0,-9999,3,0.035781,0.035781,0,0.035781,-9999
2013,270,10,-9999,-9999,-9999,0.87049,3,-9999,-9999,-9999,-9999,0.87049,3,-9999,0.87049,3,-9999,-9999,4.1566,2,-9999,-9999,6.8523,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,110.32,2,-9999,1.7267,2,-9999,80.668,2,-9999,4.0097,2,-9999,4.1282,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.18,-9999,-9999,62.73,1.7238,1.3753,0.87049,0.87049,0.50485,0,-9999,3,0.018805,0.018805,0,0.018805,-9999
2013,270,10.5,-9999,-9999,-9999,0.4798,3,-9999,-9999,-9999,-9999,0.4798,3,-9999,0.4798,3,-9999,-9999,7.5457,2,-9999,-9999,13.054,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,178.51,2,-9999,2.4502,2,-9999,76.472,2,-9999,5.1501,2,-9999,3.9205,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,434.33,-9999,-9999,62.73,1.7238,1.4143,0.4798,0.4798,0.93452,0,-9999,3,0.010365,0.010365,0,0.010365,-9999
2013,270,11,-9999,-9999,-9999,-0.91336,2,-9999,-9999,-9999,-9999,-0.91336,2,-9999,-0.91336,2,-9999,-9999,9.327,2,-9999,-9999,16.568,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,430.54,1,-9999,7.8463,1,-9999,44.507,1,-9999,12.099,1,-9999,3.0339,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,475.65,-9999,-9999,62.73,1.7238,1.6376,0,0,2.5509,0,-9999,2,-0.019731,0,0,0,-9999
2013,270,11.5,-9999,-9999,-9999,-1.9211,1,-9999,-9999,-9999,-9999,-1.9211,1,-9999,-1.9211,1,-9999,-9999,60.355,1,-9999,-9999,77.144,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,439.08,439.08,0,7.609,7.609,0,45.666,45.666,0,11.957,11.957,0,2.6672,2.6672,0,97.161,51.873,284.25,374.6,296.86,-9999,59.448,0,0.057,-1.0902,-0.76911,4.8398,1.9547,10.836,16.13,0.11706,0.057686,3.6589,0.97227,-9999,0.11814,2.7284,61.83,21.299,18.549,-9999,-9999,-9999,-9999,-9999,-9999,-9999,508.41,-9999,11.957,62.73,1.7238,1.6333,0,0,3.5544,0,0,1,-0.041501,0,0,0,0
2013,270,12,-9999,-9999,-9999,-1.9211,1,-9999,-9999,-9999,-9999,-1.9211,1,-9999,-1.9211,1,-9999,-9999,60.355,1,-9999,-9999,77.144,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,422,422,0,8.0836,8.0836,0,43.348,43.348,0,12.241,12.241,0,3.4006,3.4006,0,97.261,52.599,289.19,380.01,278.58,-9999,62.192,0,0.067,-1.0108,-0.70811,6.2287,2.242,13.465,19.088,0.11703,0.057678,4.5876,0.97102,712.96,0.12727,2.7742,64.169,21.297,18.549,-9999,-9999,-9999,-9999,-9999,-9999,-9999,532.07,-9999,12.241,62.73,1.7238,1.6419,0,0,3.563,0,0,1,-0.041501,0,0,0,0
2013,270,12.5,-2.049658033,0,-2.0497,-2.0497,0,-9999,-9999,-9999,-2.0497,-2.0497,0,-2.0497,-2.0497,0,57.423,0,57.423,0,85.589,0,85.589,0,0.31464,99.613,0.11743,0,0.11641,1.0088,87.311,1.017,49.862,1.0822,-6.1212,1.0822,413.34,413.34,0,8.2775,8.2775,0,43.343,43.343,0,12.6,12.6,0,3.8737,3.8737,0,97.269,52.094,287.44,382.35,266.35,-9999,63.478,0,0.072,-0.88527,-0.61904,10.723,3.1432,16.613,23.817,0.11695,0.057775,5.6842,0.97048,711.71,0.1261,2.7548,72.11,21.294,18.554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,546.22,-9999,12.6,62.73,1.7238,1.6528,0,0,3.7025,0,0,0,-0.04428,0,0,0,0
2013,270,13,-2.142093508,0,-2.1421,-2.1421,0,-9999,-9999,-9999,-2.1421,-2.1421,0,-2.1421,-2.1421,0,75.031,0,75.031,0,105.97,0,105.97,0,0.37459,100.12,0.16625,0,0.16479,1.0088,108.35,1.0168,65.507,1.0802,-7.2496,1.0802,317.2,317.2,0,8.6912,8.6912,0,41.437,41.437,0,12.839,12.839,0,4.7092,4.7092,0,97.269,40.575,285.9,380.66,181.86,-9999,50.347,0,0.078,-0.72767,-0.51889,13.804,4.411,18.968,28.104,0.11689,0.057795,6.6999,0.97046,712.24,0.12784,2.2578,55.784,21.291,18.555,-9999,-9999,-9999,-9999,-9999,-9999,-9999,550.62,-9999,12.839,62.73,1.7238,1.66,0,0,3.8021,0,0,0,-0.046276,0,0,0,0
2013,270,13.5,-1.682162304,0,-1.6822,-1.6822,0,-9999,-9999,-9999,-1.6822,-1.6822,0,-1.6822,-1.6822,0,52.654,0,52.654,0,71.862,0,71.862,0,0.31575,99.73,0.11801,0,0.11695,1.009,73.633,1.0162,46.377,1.0724,-5.1841,1.0724,343.44,343.44,0,8.8244,8.8244,0,41.757,41.757,0,13.155,13.155,0,5.1536,5.1536,0,97.263,45.07,288.97,382.41,204.93,-9999,55.249,0,0.083,-0.5249,-0.38358,14.616,5.2911,20.19,29.812,0.11681,0.057789,7.2063,0.97018,712.16,0.12981,2.5368,52.619,21.288,18.554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,545.18,-9999,13.155,62.73,1.7238,1.6694,0,0,3.3516,0,0,0,-0.03634,0,0,0,0
2013,270,14,-1.79259176,0,-1.7926,-1.7926,0,-9999,-9999,-9999,-1.7926,-1.7926,0,-1.7926,-1.7926,0,63.287,0,63.287,0,68.699,0,68.699,0,0.3939,99.563,0.18343,0,0.18182,1.0089,71.068,1.0167,56.007,1.0785,-5.206,1.0785,419.76,419.76,0,9.5495,9.5495,0,39.822,39.822,0,13.865,13.865,0,5.6825,5.6825,0,97.264,55.573,300.39,390.78,273.8,-9999,66.618,0,0.066,-0.27172,-0.21392,15.039,5.7573,17.436,26.699,0.11673,0.057783,7.6889,0.96896,711.4,0.13236,2.581,51.53,21.285,18.554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,530.01,-9999,13.865,62.73,1.7238,1.6905,0,0,3.4831,0,0,0,-0.038725,0,0,0,0
2013,270,14.5,-2.372355272,0,-2.3724,-2.3724,0,-9999,-9999,-9999,-2.3724,-2.3724,0,-2.3724,-2.3724,0,67.898,0,67.898,0,103.84,0,103.84,0,0.32344,99.998,0.12341,0,0.12233,1.0088,105.9,1.0167,59.068,1.0786,-7.3227,1.0786,328.12,328.12,0,9.7022,9.7022,0,38.959,38.959,0,13.89,13.89,0,6.07,6.07,0,97.264,43.92,294.89,387.77,191.32,-9999,55.149,0,-0.319,0.017044,-0.018533,17.007,6.271,15.575,22.947,0.11664,0.057769,8.1928,0.96977,712.72,0.13393,2.0754,83.941,21.281,18.553,-9999,-9999,-9999,-9999,-9999,-9999,-9999,505.36,-9999,13.89,62.73,1.7238,1.6913,0,0,4.0637,0,0,0,-0.051251,0,0,0,0
2013,270,15,-1.936022747,0,-1.936,-1.936,0,-9999,-9999,-9999,-1.936,-1.936,0,-1.936,-1.936,0,64.139,0,64.139,0,81.104,0,81.104,0,0.34068,100.08,0.13685,0,0.13559,1.0093,83.406,1.0161,56.882,1.0686,-5.9512,1.0686,281.06,281.06,0,9.8703,9.8703,0,38.364,38.364,0,14.005,14.005,0,6.2542,6.2542,0,97.267,38.537,289.92,383.84,148.6,-9999,48.66,0,0.029,0.28227,0.17566,18.539,7.0386,10.663,18.787,0.11654,0.057747,8.3987,0.96991,714.23,0.13714,1.8583,71.936,21.276,18.552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,471.66,-9999,14.005,62.73,1.7238,1.6947,0,0,3.6307,0,0,0,-0.041823,0,0,0,0
2013,270,15.5,-1.070720882,0,-1.0707,-1.0707,0,-9999,-9999,-9999,-1.0707,-1.0707,0,-1.0707,-1.0707,0,41.664,0,41.664,0,52.576,0,52.576,0,0.2677,100.17,0.084493,0,0.083698,1.0095,54.081,1.016,37.054,1.066,-3.701,1.066,215.29,215.29,0,10.175,10.175,0,37.482,37.482,0,14.254,14.254,0,6.4736,6.4736,0,97.262,33.329,289.99,380.96,91.002,-9999,43.209,0,0.084,0.51389,0.39002,18.568,7.6054,8.2818,16.211,0.11643,0.057714,8.4781,0.97004,715.04,0.1725,1.576,78.382,21.272,18.551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,429.47,-9999,14.254,62.73,1.7238,1.702,0,0,2.7727,0,0,0,-0.02313,0,0,0,0
